liquor_id,liquor_name,ingredient_id,ingredient_name,origin
562,bock_beer,133,ancho_chilies,매운 음식
562,bock_beer,208,asian_chili_sauce,매운 음식
562,bock_beer,640,bottled_chili_sauce,매운 음식
562,bock_beer,905,canned_chilies,매운 음식
562,bock_beer,1212,chili,매운 음식
562,bock_beer,1213,chili_bean,매운 음식
562,bock_beer,1214,chili_bean_paste,매운 음식
562,bock_beer,1215,chili_bean_sauce,매운 음식
562,bock_beer,1216,chili_flake,매운 음식
562,bock_beer,1217,chili_garlic_sauce,매운 음식
562,bock_beer,1219,chili_oil,매운 음식
562,bock_beer,1220,chili_paste,매운 음식
562,bock_beer,1221,chili_paste_with_garlic,매운 음식
562,bock_beer,1222,chili_pepper,매운 음식
562,bock_beer,1223,chili_pepper_flake,매운 음식
562,bock_beer,1224,chili_pod,매운 음식
562,bock_beer,1225,chili_powder,매운 음식
562,bock_beer,1226,chili_sauce,매운 음식
562,bock_beer,1227,chili_seasoning_mix,매운 음식
562,bock_beer,1228,chili_with_bean,매운 음식
562,bock_beer,1229,chili_without_bean,매운 음식
562,bock_beer,1230,chilies,매운 음식
562,bock_beer,1236,chinese_chili_sauce,매운 음식
562,bock_beer,1257,chipotle_chili_sauce,매운 음식
562,bock_beer,1809,dark_chili_powder,매운 음식
562,bock_beer,1873,diced_green_chili,매운 음식
562,bock_beer,1874,diced_green_chilies,매운 음식
562,bock_beer,1881,diced_tomatoes_with_green_chilies,매운 음식
562,bock_beer,1885,diced_tomatoes_with_mild_green_chilies,매운 음식
562,bock_beer,1961,dried_chili,매운 음식
562,bock_beer,1962,dried_chili_pepper_flake,매운 음식
562,bock_beer,1963,dried_chilies,매운 음식
562,bock_beer,1993,dried_guajillo_chilies,매운 음식
562,bock_beer,1997,dried_hot_chili_pepper,매운 음식
562,bock_beer,2000,dried_hot_red_chili_pepper,매운 음식
562,bock_beer,2001,dried_hot_red_chilies,매운 음식
562,bock_beer,2053,dried_red_chili,매운 음식
562,bock_beer,2054,dried_red_chili_pepper,매운 음식
562,bock_beer,2055,dried_red_chilies,매운 음식
562,bock_beer,2103,dry_chili_pepper,매운 음식
562,bock_beer,2466,fresh_chili_pepper,매운 음식
562,bock_beer,2502,fresh_green_chilies,매운 음식
562,bock_beer,2511,fresh_jalapeno_chilies,매운 음식
562,bock_beer,2990,green_chili,매운 음식
562,bock_beer,2991,green_chili_paste,매운 음식
562,bock_beer,2992,green_chili_pepper,매운 음식
562,bock_beer,2994,green_chili_salsa,매운 음식
562,bock_beer,2995,green_chili_sauce,매운 음식
562,bock_beer,2996,green_chilies,매운 음식
562,bock_beer,3028,green_serrano_chilies,매운 음식
562,bock_beer,3054,ground_ancho_chili_pepper,매운 음식
562,bock_beer,3106,ground_red_chili_pepper,매운 음식
562,bock_beer,3131,guajillo_chilies,매운 음식
562,bock_beer,3229,heinz_chili_sauce,매운 음식
562,bock_beer,3309,hormel_chili,매운 음식
562,bock_beer,3310,hormel_chili_without_bean,매운 음식
562,bock_beer,3322,hot_chili_bean,매운 음식
562,bock_beer,3323,hot_chili_flake,매운 음식
562,bock_beer,3324,hot_chili_oil,매운 음식
562,bock_beer,3325,hot_chili_paste,매운 음식
562,bock_beer,3326,hot_chili_pepper,매운 음식
562,bock_beer,3327,hot_chili_powder,매운 음식
562,bock_beer,3328,hot_chili_sauce,매운 음식
562,bock_beer,3329,hot_chinese_chili_paste,매운 음식
562,bock_beer,3339,hot_green_chili_pepper,매운 음식
562,bock_beer,3355,hot_red_chili_pepper,매운 음식
562,bock_beer,3554,kashmiri_chili_powder,매운 음식
562,bock_beer,4167,mexican_chili_powder,매운 음식
