liquor_id,liqour_name,ingredient_id,ingredient_name,similarity
39,absinthe,19,6_inch_flour_tortilla,0.02865762822329998
39,absinthe,32,98%_fat_free_cream_of_mushroom_soup,0.017890941351652145
39,absinthe,55,adobo_seasoning,0.021883580833673477
39,absinthe,137,anchovy_paste,-0.00355905550532043
39,absinthe,172,apple_smoked_bacon,-0.013635002076625824
39,absinthe,189,arame_seaweed,0.013794485479593277
39,absinthe,192,arctic_char,0.008077859878540039
39,absinthe,211,asian_seasoning,0.0028504570946097374
39,absinthe,238,baby_corn,-0.013630233705043793
39,absinthe,246,baby_lima_bean,0.004160951357334852
39,absinthe,247,baby_octopus,0.014265180565416813
39,absinthe,249,baby_pea,-0.034062109887599945
39,absinthe,252,baby_red_potato,0.0020061987452208996
39,absinthe,257,baby_sweet_corn_cob,0.017769277095794678
39,absinthe,260,baby_turnip,0.00550420768558979
39,absinthe,282,baked_tofu,-0.0012660464271903038
39,absinthe,330,basil_leaf,0.026849718764424324
39,absinthe,332,basil_olive_oil,0.02231501415371895
39,absinthe,349,bean_paste,0.0238657109439373
39,absinthe,394,beef_rib_roast,-0.037177521735429764
39,absinthe,397,beef_round_tip_steak,0.005302798934280872
39,absinthe,407,beef_stew,0.0006370469927787781
39,absinthe,414,beef_t_bone_steak,-0.011416708119213581
39,absinthe,425,beet,0.025936054065823555
